cuce,número,código_unspsc,objeto_de_gasto,descripción_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razón_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado,cronograma,numero,codigo_unspsc,descripcion_del_bien_o_servicio,nombre_o_razon_social_del_proponente_adjudicado
21-0025-00-1140805-1-1,,,26990,,SERVICI O,1,40000,40000,,,,1,39999,39999,Contratado,Cronograma 0,1,8016150,Servicios audiovisuales - SERVICIO DE ELABORACIÓN DE UN AVISO AUDIOVISUAL Y UN AUDIO SOBRE REACTIVACION ECONOMICA EN TIEMPO DE PANDEMIA COVID 19,
20-1342-00-1089142-1-1,,,31300,,GLB,100,347251,347251,,346961.2,346961.2,10,346961.2,346961.2,Contratado,Cronograma 0,1,5019000,DOTACION DE CANASTA ESTUDIANTIL SOLIDARIO POST PANDEMIA COVID-19,UGARTE LLAMPA NITZA FLORINDA
20-1601-00-1093785-1-1,,,33300,,PIEZA,2269,220,49918,,,,2269,130,29497,Contratado,Cronograma 0,1,5310000,GAFAS DE SEGURIDAD,
20-1218-00-1095515-1-1,,,43400,,EQUIPO,4,6000,24000,,,,4,6000,24000,Contratado,Cronograma 0,1,4110000,ANALIZADOR DE HEMOGLOBINA DIASPECT T.,
20-0908-36-1075749-1-1,,,39400,,CAJAS,30,70,2100,,50.790000000000006,1523.7,30,50.790000000000006,1523.7,Contratado,Cronograma 0,1,4214000,"JERINGA DESECHABLES SOBRE ESTERIL 10 cc, C/ AGUJA SUELTA, CAJA X 100 PIEZAS",SARACHO LOPEZ MARIA EUGENIA
20-0908-36-1075749-1-1,,,39400,,PAR,2500,3,7500,,1.58,3950,2500,1.58,3950,Contratado,Cronograma 0,2,4214000,GUANTES QUIRURGICOS DESCARTABLES SOBRE ESTERIL N° 8,TERRAZAS RIVAS MIGUEL ANGEL
20-0908-36-1075749-1-1,,,39400,,CAJAS,5,740,3700,,740,3700,5,740,3700,Contratado,Cronograma 0,3,4214000,"TEGADERM BANDAS PLÁSTICAS 10 X 25 cm, 10 X 25 cm, CAJAS X 20 PIEZAS",SARACHO LOPEZ MARIA EUGENIA
20-0908-36-1075749-1-1,,,39400,,CAJAS,30,70,2100,,35,1050,30,35,1050,Contratado,Cronograma 0,4,4214000,JERINGA DE INSULINA DESCARTABLE SOBRE ESTERIL 1 ml (100 UI) C/ Aguja Suelta,TERRAZAS RIVAS MIGUEL ANGEL
20-0908-36-1075749-1-1,,,39400,,PIEZAS,7200,8,57600,,6.99,50328,7200,6.99,50328,Contratado,Cronograma 0,5,4214000,"BARBIJOS KN 95 SIN FILTRO PLEGABLE, 95% DE FILTRACIÓN",SARACHO LOPEZ MARIA EUGENIA
20-0908-36-1075749-1-1,,,39400,,CAJAS,500,70,35000,,36.9,18450,500,36.9,18450,Contratado,Cronograma 0,6,4214000,GORRO DESCARTABLE ACORDEON 100% POLIPROPILENO,TERRAZAS RIVAS MIGUEL ANGEL
20-0908-36-1075749-1-1,,,39400,,CAJAS,1500,1.2,1800,,0.7799999999999999,1170,1500,0.7799999999999999,1170,Contratado,Cronograma 0,7,4214000,JERINGA DESCARTABLE SOBRE ESTERIL 20 ml C/ AGUJA SUELTA,SARACHO LOPEZ MARIA EUGENIA
20-0908-36-1075749-1-1,,,39400,,CAJAS,20,45,900,,35,700,20,35,700,Contratado,Cronograma 0,8,4214000,"JERINGA DESECHABLES SOBRE ESTERIL 3cc, C/ AGUJA SUELTA, CAJA X 100 PIEZAS",TERRAZAS RIVAS MIGUEL ANGEL
20-1120-00-1076029-1-1,,,31150,,ARROBA,5966,56,334096,,54,322164,5966,54,322164,Contratado,Cronograma 0,1,5022000,AZUCAR,COMERCIAL CULPINA MICROEMPRESARIAL S.R.L.
20-1120-00-1076029-1-1,,,31150,,LITROS,5966,60,357960,,54,322164,5966,54,322164,Contratado,Cronograma 0,2,5015000,ACEITE,COMERCIAL CULPINA MICROEMPRESARIAL S.R.L.
20-1120-00-1076029-1-1,,,31150,,ARROBA,5966,65,387790,,65,387790,5966,65,387790,Contratado,Cronograma 0,3,5022000,ARROZ,COMERCIAL CULPINA MICROEMPRESARIAL S.R.L.
20-1310-00-1080793-1-1,,,43330,,UD,2,264480,528960,,264480,528960,2,264480,528960,Contratado,Cronograma 0,1,2110000,TRACTOR AGRÍCOLA,SOCIEDAD ANONIMA COMERCIAL INDUSTRIAL SACI
21-0417-01-1128111-1-1,,,34200,,PIEZAS,4430,112,49616,,,,4430,112,49616,Contratado,Cronograma 0,1,4213171,Aislamiento quirúrgico o máscaras quirúrgicas - ADQUISICION 4430 PIEZAS BARBIJOS CON PROTECTORES FACIALES,
20-1404-00-1087548-1-1,,,34200,,UNIDAD,3004,200,60080,,,,3004,180,54072,Contratado,Cronograma 0,1,4213000,BARBIJO KN 95 CON CARBON ACTIVO,
20-1301-00-1057932-1-1,,,34200,,CAJA,1250,800,100000,,395,49375,1250,395,49375,Contratado,Cronograma 0,1,4618000,BARBIJOS DESECHABLES 50 UNIDADES,MILCAR SRL
21-1701-00-1122241-1-1,,,34500,,UNIDAD,144340,2,288680,,1.59,229500.6,144340,1.59,229500.6,Contratado,Cronograma 0,1,4112000,BARBIJO N95 O KN95,PUIG VARGAS ISRAEL CRISTOFER
20-0417-09-1073662-1-2,,,34200,,PIEZA,20000,500,1000000,,495,990000,20000,495,990000,Contratado,Cronograma 0,1,4214000,BARBIJOS N95,MEDIC SHIELD S.R.L.
21-0086-00-1112961-1-1,,,34200,,CAJA,3000,350,10500,,,,3000,250,7500,Contratado,Cronograma 0,1,4214000,CAJA DE BARBIJOS DESECHABLES (50 UNIDADES),
21-0086-00-1112961-1-1,,,34200,,CAJA,1000,1060,10600,,,,1000,900,9000,Contratado,Cronograma 0,2,4214000,CAJA DE GUANTES DE NITRILO DESECHABLES (100 UNIDADES),
21-0142-00-1151480-1-1,,,39990,,CAJA,5000,100,50000,,,,5000,64,32000,Contratado,Cronograma 0,1,4213171,Aislamiento quirúrgico o máscaras quirúrgicas - BARBIJOS QUIRURGICOS,
20-0015-01-1055801-2-1,,,33200,,UNIDADE S,14000,75,105000,,745,104300,14000,745,104300,Contratado,Cronograma 0,1,1115000,ADQUISICION DE CATORCE MIL UNIDADES DE BARBIJOS CUBRE BOCA TRIPLE CAPA REUTILIZABLE 7 USOS   PARA EL COMANDO DEPARTAMENTAL DE POLICIA DE SANTA CRUZ,DISPLAS PRODUCCIONES S.R.L.
21-1501-00-1165931-1-1,,,34500,,PIEZA,47900,3,14370,,,,47900,21,10059,Contratado,Cronograma 0,1,4213160,Cobertores de barba para personal médico - BARBIJO; TIPO CIRUGIA CON LIGA; MATERIAL DESCARTABLE - BARBIJOS QUIRURGICOS DESECHABLES DE 3 CAPAS,
21-1501-00-1165931-1-1,,,34200,,LITRO,88000,150,13200,,,,88000,115,10120,Contratado,Cronograma 0,2,1311106,Alcohol etileno vinilo - ALCOHOL ETILICO; PRESENTACION FRASCO DE 1 LITRO; CONCENTRACION 70o - ALCOHOL LIQUIDO AL 70% MARCA: GUABIRA INDUSTRIA NACIONAL,
21-1205-00-1172256-1-1,,,34200,,CAJA,49,375,18375,,,,49,375,18375,Contratado,Cronograma 0,1,4213171,Aislamiento quirúrgico o máscaras quirúrgicas - BARBIJO CON FILTRO N95,
21-1205-00-1172256-1-1,,,34200,,CAJA,2600,12,31200,,,,,,,Declarado Desierto por Descalificación,Cronograma 0,2,4213171,Aislamiento quirúrgico o máscaras quirúrgicas - BARBIJO DESCARTABLE TRIPLE CAPA CON LIGAS,
20-0138-00-1077481-1-2,,,39400,,CAJA,780,200,156000,,96,74880,780,96,74880,Contratado,Cronograma 0,1,4214000,BARBIJOS KN 95,GONZALES RAMIREZ OSMAR ALFREDO
21-0417-09-1127359-1-1,,,34200,,PZA.,6002,490,294098,,480,288096,6002,480,288096,Contratado,Cronograma 1,1,4213160,Cobertores de barba para personal médico - BARBIJO N- 95,MEDIC SHIELD S.R.L.
21-2337-00-1140345-1-1,,,33300,,UNIDAD,30000,800,24000,,,,30000,498,14940,Contratado,Cronograma 0,1,4618150,Overoles de protección - OVEROL DESECHABLE DE BIOSEGURIDAD TYVEK,
21-2337-00-1140345-1-1,,,33300,,UNIDAD,5000,36,1800,,,,5000,27,1350,Contratado,Cronograma 0,2,4213171,Aislamiento quirúrgico o máscaras quirúrgicas - BARBIJOS QUIRURGICOS 95% DE PROTECCION TRIPLE CAPA,
21-1601-00-1149513-1-1,,,33300,,CAJA,2500,200,50000,,,,2500,105,26250,Contratado,Cronograma 0,1,4618200,Máscaras o accesorios - BARBIJOS QUIRURGICOS DESCARTABLES,
21-1335-00-1112650-1-1,,,34200,,CAJA X 50 UNIDADE S,1650,300,49500,,,,1650,225,37125,Contratado,Cronograma 0,1,4217000,"BARBIJO QUIRURGICO DESCARTABLE DE TRES CAPAS, CON LIGA    MARCA: PREMIER, PAIS DE ORIGEN BOLIVIA",
21-0417-05-1168635-1-1,,,34200,,PIEZAS,25000,28,70000,,165,41250,25000,165,41250,Contratado,Cronograma 0,1,4213171,Aislamiento quirúrgico o máscaras quirúrgicas - BARBIJO N-95,QUIROGA VASQUEZ NATALIA MARIEL
20-0902-42-1088572-1-1,,,34200,,PIEZA,10000,4.3,43000,,,,10000,2.7,27000,Contratado,Cronograma 0,1,4217000,ADQUISICIÓN DE BARBIJO KN?95 PARA ALMACEN FARMACIA,
20-1601-00-1098779-1-1,,,33300,,PIEZA,50000,0.58,29000,,,,50000,0.5700000000000001,28500,Contratado,Cronograma 0,1,5310000,BARBIJOS DESCARTABLES,
20-1406-00-1074661-1-1,,,33200,,CAJA,3000,280,8400,,,,3000,265,7950,Contratado,Cronograma 0,1,5314000,BARBIJOS QUIRURGICOS TRIPLE HOJA CERTIFICADA CAJA DE 50 UNIDADES,
20-1406-00-1074661-1-1,,,33100,,CAJA,2500,750,18750,,,,2500,610,15250,Contratado,Cronograma 0,2,5310000,"GUANTES DE LATEX CAJA DE 100 UNIDADES (S,M,L)",
20-1406-00-1074661-1-1,,,33200,,CAJA,800,1200,9600,,,,800,870,6960,Contratado,Cronograma 0,3,5310000,"GUANTES DE NITRILO CAJA DE 100 UNIDADES (S,M,L)",
21-0951-00-1146391-1-1,,,33300,,CAJA DE 100 UNIDADE S,2000,850,17000,,,,2000,590,11800,Contratado,Cronograma 0,1,4213220,Guantes de examen o para procedimientos no quirúrgicos - ITEM 2: GUANTES DE LATEX,
21-0951-00-1146391-1-1,,,33300,,PAR,360,500,1800,,,,360,450,1620,Contratado,Cronograma 0,2,4213220,Guantes de examen o para procedimientos no quirúrgicos - ITEM 3: GUANTES DE NITRILO,
20-1701-00-1098119-1-1,,,25500,,P/SERV,10,49980,49980,,,,10,49980,49980,Contratado,Cronograma 0,1,8210000,SERVICIO DE DIFUSION EN MEDIOS DE COMUNICACION; TIPO DE SERVICIO TELEVISION,
21-0907-08-1146037-1-1,,,34200,,UNIDAD,3571,14,49994,,,,3571,8.450000000000001,30174.95,Contratado,Cronograma 0,1,4213160,Cobertores de barba para personal médico - BARBIJOS KN95 CON VALVULA DE EXHALACION CON CERTIFICACION FDA Y CE,
21-0340-00-1151904-1-2,,,33300,,PAR,10850,18,19530,,,,10850,176,19096,Contratado,Cronograma 0,1,4213220,"Guantes de examen o para procedimientos no quirúrgicos - GUANTES DE NITRILO TALLA ""M""",
21-0340-00-1151904-1-2,,,33300,,UNIDAD,28500,4,11400,,,,28500,29,8265,Contratado,Cronograma 0,2,4213160,Cobertores de barba para personal médico - BARBIJO QUIRURJICO,
21-0340-00-1151904-1-2,,,33300,,PAR,90000,18,1620,,,,90000,176,1584,Contratado,Cronograma 0,3,4213220,"Guantes de examen o para procedimientos no quirúrgicos - GUANTES DE NITRILO TALLA ""XS""",
21-0340-00-1151904-1-2,,,33300,,PAR,1650,18,2970,,,,1650,176,2904,Contratado,Cronograma 0,4,4213220,"Guantes de examen o para procedimientos no quirúrgicos - GUANTES DE NITRILO TALLA ""L""",
21-0340-00-1151904-1-2,,,33300,,PAR,6100,18,10980,,,,6100,176,10736,Contratado,Cronograma 0,5,4213220,"Guantes de examen o para procedimientos no quirúrgicos - GUANTES DE NITRILO TALLA ""S""",
21-1601-00-1149496-1-1,,,33300,,UNIDAD,13500,3.67,49545,,,,13500,2.2,29700,Contratado,Cronograma 0,1,4618200,Máscaras o accesorios - BARBIJOS KN95 SIN VALVULA,
21-1302-00-1112137-1-1,,,34200,,UNIDAD,1920,120,23040,,,,1920,1197,22982.4,Contratado,Cronograma 0,1,5121000,ALCOHOL LIQUIDO  DE UN LITRO AL 70%,
21-1302-00-1112137-1-1,,,34200,,CAJA,70000,385,26950,,,,70000,2487,17409,Contratado,Cronograma 0,2,4217000,BARBIJOS QUIRURGICOS DE TRES CAPAS CON REGISTRO SANITARIO (CAJA  DE 50 UNIDADES),
20-0417-09-1039091-2-3,,,34200,,PIEZA,36000,1200,43200,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,Cronograma 0,1,4214000,LENTES DE PROTECCION ANTIPARRA,
20-0417-09-1039091-2-3,,,34200,,PIEZA,1250,800,100000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,Cronograma 0,2,4214000,OVEROL (TRAJE DE PROTECCION),
20-0417-09-1039091-2-3,,,34200,,PIEZA,5000,100,50000,,100,50000,5000,100,50000,Contratado,Cronograma 0,3,4214000,BARBIJO CON BISERA PROTECTORA,SALUR S.R.L.
20-0417-09-1039091-2-3,,,34200,,PIEZA,3200,250,80000,,250,80000,3200,250,80000,Contratado,Cronograma 0,4,4214000,BARBIJO N 95 CON FILTRO,MAYTA PATZI ELOY ROMAN
20-0661-00-1087745-1-1,,,39400,,PIEZA,5535,90,49815,,,,5535,28,15498,Contratado,Cronograma 0,1,4213000,BARBIJOS KN 95 SIN VALVULA,
20-0035-01-1096977-1-1,,,34200,,CAJA,3220,1550,49910,,,,3220,1400,45080,Contratado,Cronograma 0,1,4213000,ADQUISICION DE BARBIJOS KN95 PARA EL PERSONAL DEL SIN (CAJA DE 10 UNIDADES),
21-1301-00-1165434-1-1,,,34200,,PIEZA,165540,29,48006.6,,,,165540,22,36418.8,Contratado,Cronograma 0,1,4229310,Protectores de tejidos para uso quirúrgico - BARBIJO QUIRURGICO,
21-0902-21-1186621-1-1,,,34200,,SOBRES INDIVIDU ALES,8000,6,48000,,,,8000,1.87,14960,Contratado,Cronograma 0,1,4213160,"Cobertores de barba para personal médico - BARBIJO KN-95 (LOS PROPONENTES DEBERAN CONTAR CON REGISTRO SANITARIO, CONTROL DE CALIDAD, CERTIFICADOS CE Y FDA)",
20-1227-00-1082271-1-1,,,34200,,UNIDAD,500,85,42500,,,,500,85,42500,Contratado,Cronograma 0,1,5121000,PRODUCTOS QUIMICOS FARMACEUTICOS,
20-0417-01-1074755-1-1,,,34200,,PIEZA,10000,3900,39000,,,,10000,3150,31500,Contratado,Cronograma 0,1,4214000,MASCARA COVID CON FILTRO.,
20-0417-01-1074755-1-1,,,34200,,PIEZA,70000,120,840000,,,,70000,279,195300,Contratado,Cronograma 0,2,4214000,BARBIJOS QUIRURGICOS KN95 DESECHABLES,
21-1601-00-1123750-1-1,,,33300,,PIEZA,62500,0.8,50000,,,,62500,0.32999999999999996,20625,Contratado,Cronograma 0,1,5310000,BARBIJOS QUIRURGICOS,
21-0025-00-1178927-1-1,,,25500,,SERVICI O,10000,50,50000,,,,10000,50,50000,Contratado,Cronograma 0,1,8210180,Servicios de campañas publicitarias - SERVICIO DE ELABORACIÓN DE MATERIAL PROMOCIONAL BARBIJOS CON MENSAJES DE PREVENCIÓN Y LUCHA CONTRA EL COVID 19,
21-0670-00-1112928-1-1,,,39900,,UNIDAD,489,10,4890,,,,489,8,3912,Contratado,Cronograma 0,1,4229000,MASCARAS DE PROTECCION FACIAL,
21-0670-00-1112928-1-1,,,39900,,CAJA,305,35,10675,,,,305,21,6405,Contratado,Cronograma 0,2,4229000,BARBIJOS QUIRURGICOS,
21-0670-00-1112928-1-1,,,39990,,CAJA,82,100,8200,,,,82,98,8036,Contratado,Cronograma 0,3,4229000,GUANTES DE NITRILO,
21-0670-00-1112928-1-1,,,39900,,UNIDAD,2000,6,12000,,,,2000,3.97,7940,Contratado,Cronograma 0,4,4229000,BARBIJOS KN95,
21-1412-00-1124552-1-1,,,34200,,CAJAS,764,35,26740,,,,764,19.5,14898,Contratado,Cronograma 0,1,4214000,BARBIJO QUIRURGICO 3 CAPAS,
21-1412-00-1124552-1-1,,,34200,,CAJAS,334,55,18370,,,,334,36,12024,Contratado,Cronograma 0,2,4214000,BARBIJO QUIRURGICO PEDIATRICO,
21-1501-00-1137482-1-1,,,39400,,PIEZA,7300,6.8,49640,,,,7300,3.5,25550,Contratado,Cronograma 0,1,4213160,Cobertores de barba para personal médico - BARBIJO; TIPO CIRUJIA; MATERIAL DESCARTABLE - BARBIJOS KN95 (SE ADJUNTA ESPECIFICACIONES TECNICAS),
21-0417-03-1119794-2-1,,,34200,,PIEZA,100000,6.5,650000,,3.4,340000,100000,3.4,340000,Contratado,Cronograma 0,1,4213160,Cobertores de barba para personal médico - BARBIJO KN95,BLANCO RICHTER ADRIANA
21-0423-00-1131722-1-1,,,39400,,PIEZA,1200,40,48000,,,,1200,40,48000,Contratado,Cronograma 0,1,4213171,Aislamiento quirúrgico o máscaras quirúrgicas - BARBIJOS N95 (SIN RESPIRADOR MODELO 8210),
21-0046-00-1124930-1-1,,,34200,,CAJAS,7490,300,22470,,,,7490,125,9362.5,Contratado,Cronograma 0,1,4217000,MATERIAL DE BIOSEGURIDAD (BARBIJOS),
21-0139-00-1111485-1-1,,,34500,,UNIDAD,1000,7.5,7500,,,,1000,7.5,7500,Contratado,Cronograma 0,1,4112000,PROTECTORES FACIALES,
21-0139-00-1111485-1-1,,,39400,,UNIDAD,300,30,9000,,,,300,30,9000,Contratado,Cronograma 0,2,4112000,TRAJES DE BIOSEGURIDAD DESECHABLES (MAMELUCOS),
21-0139-00-1111485-1-1,,,34200,,UNIDAD,24,11,264,,,,24,11,264,Contratado,Cronograma 0,3,4112000,ALCOHOL DE 1 LITRO GUABIRA,
21-0139-00-1111485-1-1,,,39400,,CAJAS,10,65,650,,,,10,65,650,Contratado,Cronograma 0,4,4112000,GUANTES DE LATEX,
21-0139-00-1111485-1-1,,,39400,,UNIDAD,3000,3.8,11400,,,,3000,3.8,11400,Contratado,Cronograma 0,5,4112000,BARBIJOS KN 95,
20-0417-04-1097486-1-1,,,34200,,PIEZA,80000,125,1000000,,,,80000,125,1000000,Contratado,Cronograma 0,1,4213000,BARBIJOS N95 JEFATURA ENFERMERIA HOSPITAL OBRERO N°2,
21-0138-00-1125896-1-1,,,39400,,CAJA,1652,30,49560,,,,1652,30,49560,Contratado,Cronograma 0,1,4217000,BARBIJOS QUIRURGICOS,
21-1702-00-1129074-1-1,,,34200,,UNIDAD,5561,8.7,48380.7,,,,5561,3.9,21687.9,Contratado,Cronograma 0,1,4213160,Cobertores de barba para personal médico - BARBIJOS SIN FILTRO KN95 USO HOSPITALARIO,
20-0417-09-1070270-1-1,,,34200,,PZA,15000,60,900000,,48,720000,15000,48,720000,Contratado,Cronograma 0,1,4214000,Barbijo N95.,MAYTA PATZI ELOY ROMAN
21-1227-00-1113819-1-1,,,33100,,UNIDAD,180000,1.4,252000,,,,180000,1.4,252000,Contratado,Cronograma 0,1,4213000,BARBIJO TIPO QURURGICO TRIPLE CAJA DESECHABLE MAS DEL 98% DE CAPACIDAD DE FILTRACION HIPOALERGENICO SOPORTE NASAL INTERNO Y FLEXIBLE REGISTRO FDA REGISTRO CE REGISTRO AGEMED,
21-0417-09-1121457-1-1,,,34200,,PZA.,4000,115,46000,,,,4000,49,19600,Contratado,Cronograma 0,1,4214000,BARBIJOS KN 95,
21-0046-00-1144842-1-1,,,34200,,CAJA,2046,150,30690,,,,2046,100,20460,Contratado,Cronograma 0,1,4213160,Cobertores de barba para personal médico - BARBIJO QUIRURGICO (CAJA POR 25 UNIDADES),
21-0046-00-1144842-1-1,,,34200,,CAJA,8900,525,4672.5,,,,8900,480,4272,Contratado,Cronograma 0,2,4213160,Gorro de quirófano para personal médico - GORROS QUIRURGICOS (CAJA  POR 100 UNIDADES),
21-0046-00-1144842-1-1,,,34200,,CAJA,5200,900,4680,,,,5200,750,3900,Contratado,Cronograma 0,3,4213220,Guantes de examen o para procedimientos no quirúrgicos - GUANTES DESECHABLES DE LATEX  (CAJA POR 100 UNIDADES),
20-0417-09-1090096-1-1,,,34200,,PZA,3300,600,198000,,600,198000,3300,600,198000,Contratado,Cronograma 0,1,4214000,Barbijo N97.,ROMERO VIVIANI SILVIA NILA
20-1701-00-1097582-1-1,,,25500,,P/SERV,10,44880,44880,,,,10,44880,44880,Contratado,Cronograma 0,1,8210000,SERVICIO DE DIFUSIONEN MEDIOS DE COMUNICACION; TIPO DE SERVICIO TELEVISION,
20-0025-00-1096523-1-1,,,34500,,PQ/10 UNID,30000,550,16500,,,,30000,397,11910,Contratado,Cronograma 0,1,4214000,BARBIJO KN 95,
20-0025-00-1096523-1-1,,,34500,,PQ/50 UNID,1000,250,25000,,,,1000,2447,24470,Contratado,Cronograma 0,2,4214000,BARBIJO DESECHABLE,
20-0025-00-1096523-1-1,,,34200,,FRASCO,50000,125,6250,,,,50000,1247,6235,Contratado,Cronograma 0,3,4214000,ALCOHOL AL 70%,
20-0901-02-1096401-1-1,,,34200,,GLOBAL,10000,3.5,35000,,,,10000,3.15,31500,Contratado,Cronograma 0,1,4218000,BARBIJOS KN95-GB2626,
20-1601-00-1089343-1-1,,,33300,,UNID.,1,99996,99996,,74997,74997,16666,4.5,74997,Contratado,Cronograma 0,1,5310000,ADQUISICION BARBIJOS KN 95 PARA DOTACION AL PERSONAL DEL GOBIERNO AUTONOMO MUNICIPAL DE TARIJA EN LA ATENCION DE LA PANDEMIA DEL CORONAVIRUS,RIVERA RUEDA ALVARO
21-2315-00-1152870-1-1,,,39990,,CAJA,2268,177,40143.6,,,,2268,177,40143.6,Contratado,Cronograma 0,1,4213171,Aislamiento quirúrgico o máscaras quirúrgicas - BARBIJOS QUIRURGICOS DESECHABLES,
20-0660-13-1092758-1-1,,,34200,,pieza,6499,4,25996,,,,6499,3.2,20796.8,Contratado,Cronograma 0,1,4219000,barbijo quirúrjico tipo descartable,
20-1205-00-1099135-1-1,,,34200,,UNIDAD,10000,55,55000,,,,10000,45,45000,Contratado,Cronograma 0,1,4214000,BARBIJO DESCARTABLE KN95,
20-1205-00-1099135-1-1,,,34200,,UNIDAD,10000,350,350000,,,,10000,290,290000,Contratado,Cronograma 0,2,4213000,BATA DESCARTABLE CON PUÑO DE ALGODON,
20-0417-09-1069337-2-1,,,34200,,PZA,2000,700,140000,,600,120000,2000,600,120000,Contratado,Cronograma 0,1,4214000,BARBIJO N97.,ROMERO VIVIANI SILVIA NILA
21-0904-00-1134138-1-1,,,34200,,CAJAS,1249,290,36221,,,,1249,1497,18697.53,Contratado,Cronograma 0,1,4213160,Cobertores de barba para personal médico - BARBIJOS QUIRURGICOS DESCARTABLES,
20-1731-00-1099409-1-1,,,34200,,CAJAS,1150,290,33350,,,,1150,289,33235,Contratado,Cronograma 0,1,4213000,ADQUISICION DE 1150 CAJAS DE BARBIJOS QUIRURGICOS DESCARTABLES PARA ATENCION INTEGRAL DEL CORONAVIRUS (COVID19) AREA DE SALUD DEL MUNICIPIO DE PAMPAGRANDE,
20-1731-00-1099409-1-1,,,34200,,PIEZA,90000,170,15300,,,,90000,169,15210,Contratado,Cronograma 0,2,4213000,ADQUISICION 900 BARBIJOS N95 PARA ATENCION INTEGRAL DEL CORONAVIRUS (COVID19) AREA DE SALUD DEL MUNICIPIO DE PAMPAGRANDE,
20-0903-00-1051535-1-2,,,34200,,BOTES,12200,250,305000,,250,305000,12200,250,305000,Contratado,Cronograma 1,1,4219000,ANTISEPTICO DESINFECTANTE (P/COVID 19) C/ ATOMIZADOR,INDUSTRIA FARMACEUTICA QR S.R.L.
20-0903-00-1051535-1-2,,,34200,,PIEZAS,12366,255,315333,,85,105111,12366,85,105111,Contratado,Cronograma 1,2,4219000,BARBIJOS KN 95,DOMINGUEZ QUINTEROS CRISTIAN EDUARDO
20-0417-04-1097946-1-1,,,34200,,PIEZA,6000,5,30000,,,,6000,5,30000,Contratado,Cronograma 0,1,4213000,BARBIJOS KN95 SUPERVISION REGIONAL DE ENFERMERIA CIMFA MAV,
21-0417-03-1113144-1-1,,,34200,,PIEZA,4950,100,49500,,,,4950,309,15295.5,Contratado,Cronograma 0,1,5121000,BARBIJO KN95,
21-1502-00-1118996-1-1,,,34200,,unidad,8000,6,48000,,,,8000,6,48000,Contratado,Cronograma 0,1,5121000,ADQUISICION PRODUCTOS QUIMICOS Y FARMACEUTICOS (BARBIJOS SUBLIMADOS DE 3 CAPAS),
20-0902-01-1059920-1-2,,,34500,,PIEZA,13500,20,270000,,18,243000,13500,18,243000,Contratado,Cronograma 0,1,4214000,BARBIJO N95 PARA USO MEDICO PARA COVID - 19,HERRACRUZ S.A.
21-0578-00-1137505-1-1,,,33300,,CAJA,1500,210,31500,,,,1500,150,22500,Contratado,Cronograma 0,1,4213160,Cobertores de barba para personal médico - COMPRA DE BARBIJOS QUIRURGICOS DESECHABLES (CAJA DE 50 UNIDADES),
21-0142-00-1153195-1-1,,,39900,,CAJAS,25000,100,250000,,63,157500,25000,63,157500,Contratado,Cronograma 0,1,4618200,Máscaras o accesorios - BARBIJOS QUIRURGICOS,RIOS GOYTIA AMERICO MAX
20-1601-00-1091188-1-1,,,33300,,PIEZAS,6250,8,50000,,,,6250,3.1,19375,Contratado,Cronograma 0,1,5310000,BARBIJOS KN95,
20-1260-00-1092704-1-1,,,34200,,GLOBAL,10,32310,32310,,,,10,32310,32310,Contratado,Cronograma 0,1,5121000,PREVENCIÓN CONTROL Y ATENCIÓN DEL CORONAVIRUS (ADQUISICIÓN DE BIOSEGURIDAD ? BARBIJOS PARA EL PERSONAL DE SALUD Y ADMINISTRATIVO GESTIÓN 2020),
21-0907-08-1182587-1-1,,,34200,,UNIDAD,4500,111,49950,,,,4500,75,33750,Contratado,Cronograma 0,1,4213160,"Cobertores de barba para personal médico - BARBIJO FU YAO KN 95 CON VALVULA DE EXHALACION A COLORES, BANDA ELASTICA RESISTENTE, 5 CAPAS DE PROTECCION",
21-0902-42-1172430-1-1,,,34200,,Par,45000,98,44100,,98,44100,45000,98,44100,Contratado,Cronograma 0,1,4213220,Guantes de cirugía - Guantes descartables ? M?,ARANDA CALLEJAS TANIA TERESA
21-0902-42-1172430-1-1,,,34200,,Pieza,4500,260,117000,,258,116100,4500,258,116100,Contratado,Cronograma 0,2,4213170,Monos quirúrgicos y overoles - Mamelucos Descartables,ARANDA CALLEJAS TANIA TERESA
21-0902-42-1172430-1-1,,,34200,,Par,20000,24,48000,,24,48000,20000,24,48000,Contratado,Cronograma 0,3,4213220,Guantes de cirugía - Guantes de nitrilo ?M?,ARANDA CALLEJAS TANIA TERESA
21-0902-42-1172430-1-1,,,34200,,Par,18000,98,17640,,98,17640,18000,98,17640,Contratado,Cronograma 0,4,4213220,Guantes de cirugía - Guantes descartables ? S?,ARANDA CALLEJAS TANIA TERESA
21-0902-42-1172430-1-1,,,34200,,Pieza,4200,150,63000,,150,63000,4200,150,63000,Contratado,Cronograma 0,5,4213161,Batas de aislamiento para personal médico - Batas descartables,ARANDA CALLEJAS TANIA TERESA
