tema,cuce,entidad,tipo_contratacion,modalidad,objeto,estado.x,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa,numero,codigo_unspsc,objeto_de_gasto,descripcion_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razon_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado.y,cronograma
oxigeno,21-0417-04-1143393-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,CM,Oxigeno Liquido Medicinal,Contratado,No,2021-06-16,2021-06-11,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1143393-1-1,David Orlando Costas Urey (Telf: 4234378),NA,NA,NA,NA,NA,Cochabamba,NB-SABS (D.S.0181),1,1214190,34200,Oxígeno o - OXIGENO LIQUIDO MEDICINAL,KILOGRA MO,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
oxigeno,21-0417-06-1143362-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,CM,Adquisicion De 6 Tubos De Oxigeno De 8m3 Mas Accesorios Para La Administracion Del Cimfa 25 De Mayo,Contratado,No,2021-06-16,2021-06-11,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-06-1143362-1-1,Marvelia Canaviri Martinez (Telf: 6461501),NA,NA,NA,NA,NA,Chuquisaca,NB-SABS (D.S.0181),1,2313150,43400,Cilindros o brilladoras - TUBOS DE OXIGENO DE 8M3 MAS ACCESORIOS,EQUIPO,6,NA,NA,NA,NA,NA,6,NA,NA,Contratado,Cronograma 0
oxigeno,21-0418-07-1143445-1-1,Caja Petrolera De Salud Administracion Departamental Santa Cruz,Bienes,ANPP,Compra Del Producto De Oxigeno Medicinal Gaseoso  Para Hospital Santa Cruz Y Hospital Guaracachi,Contratado,Si,2021-06-24,2021-06-11,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Autorizacion de Excepcion 7.Otra documentacion de respaldo de excepcion 8.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 900 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0418-07-1143445-1-1,Daniela Rosales Villarroel (Telf: 3339111),NA,NA,-,NA,NA,Santa Cruz,NB-SABS (D.S.0181),1,4227170,34200,Cilindros de gas o dispositivos relacionados para uso médico - OXIGENO MEDICINAL,M3,NA,10,NA,NITROX SRL,9.99,NA,NA,9.99,NA,Contratado,Cronograma 0
todos_temas,21-0513-00-1143439-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,ANPE,"Adquisición De Vacunas Para Instalaciones De Occidente, Valle Centro Y Amazonía",Contratado,Si,2021-06-18,2021-06-11,1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0513-00-1143439-1-1,Zoraida Margott Quisbert Ocampo (Telf: 2358802),NA,NA,NA,NA,NA,La Paz,NB-SABS (D.S.0181),1,5120160,34200,Vacuna contra el virus de hepatitis b - Euvax B Adulto Antígeno de Superficie de Hepatitis B,INYECTA BLE,120,169.63,NA,NA,NA,NA,NA,NA,NA,Las propuestas no cumplieron aspectos tecnicos/admini strativos,Cronograma 0
covid,21-0417-03-1143842-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,CM,70 Fco Control Negativo Beta Hcg X 0.5 Ml - 50 Fco Control Reactivo Sars Covid Elisa - 15 Fco Control Serologia P/Banco De Sangre -Chagas X 5 Ml - 05 Fco Sangre Hiv Reativo Liofilizado X 0.5 Ml - Supervision Regional De Laboratorios,Contratado,No,2021-06-17,2021-06-14,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-03-1143842-1-1,Victor Hugo Sejas Alpiri (Telf: 3393354),NA,NA,NA,NA,NA,Santa Cruz,NB-SABS (D.S.0181),1,1216150,34200,Kits de reactivos - CONTROL SEROLOGIA P/BANCO DE SANGRE - CHAGAS X 5 ML,FRASCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
covid,21-0411-00-1143818-1-1,Corporacion Del Seguro Social Militar - Cossmil,Bienes,CD,Adquisicion De Medicamentos Para Pacientes Covid-19 Propofol 10mg/Ml,Contratado,No,2021-06-17,2021-06-14,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0411-00-1143818-1-1,Tania Mamani Aliaga (Telf: 2900071),NA,NA,NA,NA,NA,La Paz,D.S. 4174 (COVID-19),1,5127290,34200,Propofol - ADQUISICION DE MEDICAMENTOS PARA PACIENTES COVID-19 PROPOFOL 10MG/ML DEL HOSPITAL MILITAR CENTRAL,INYECTA BLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
covid,21-0417-03-1143727-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,CM,50 Frasco Control No Reactivo Sars Covid Elisa - Supervision Regional De Laboratorios,Contratado,No,2021-06-17,2021-06-14,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-03-1143727-1-1,Victor Hugo Sejas Alpiri (Telf: 3393354),NA,NA,NA,NA,NA,Santa Cruz,NB-SABS (D.S.0181),1,1216150,34200,Kits de reactivos - CONTROL NO REACTIVO SARS COVID ELISA,FRASCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
covid,21-0046-31-1143671-1-1,Seguro Social Universitario Santa Cruz,Bienes,CD,Adquisicion De Medicamentos Covid-19 - Atracurio Besilato  - 10mg/Ml. De La Liname 2018 - 2020 - Oc. 349-2021,Contratado,No,2021-06-17,2021-06-14,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-31-1143671-1-1,Liliana Montero Barboza (Telf: 3392827),NA,NA,NA,NA,NA,Santa Cruz,D.S. 4174 (COVID-19),1,5115200,34200,Atracurio - ATRACURIO BESILATO  10MG/ML,INYECTA BLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
PCR,21-0417-03-1143741-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,CM,82 Fco Control Negativo P/Sangre Oculta De 2 Gr. - 100 Fco Control Positivo P/Pcr (Aglutinacion) - 100 Fco Control Negativo P/Pcr (Aglutinacion Latex) - 87 Fco Control No Reactivo Aso - 40 Fco Control Reactivo Hepatitis C X 2 Ml - Supervision Regional Laboratorios,Contratado,No,2021-06-17,2021-06-14,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-03-1143741-1-1,Victor Hugo Sejas Alpiri (Telf: 3393354),NA,NA,NA,NA,NA,Santa Cruz,NB-SABS (D.S.0181),1,1216150,34200,Kits de reactivos - CONTROL NEGATIVO P/PCR (AGLUTINACION LATEX),FRASCO,100,105,NA,NA,NA,NA,100,105,NA,Contratado,Cronograma 0
antigeno,21-1101-00-1143666-1-1,Gobierno Autonomo Municipal De Sucre,Bienes,CM,Antigeno Para Covid-19 (Prueba Rapida) (Nasofaringeo) (Cassete * Tubo Con Doble Tapa * Hisopo Nasal* Solucion Tampon Un Frasco Para 25 Test) 2021-01149,Contratado,No,2021-06-22,2021-06-15,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1101-00-1143666-1-1,Juan Carlos Peterito Medrano (Telf: 6451008 - 6434770),NA,NA,-,NA,NA,Chuquisaca,NB-SABS (D.S.0181),1,4111620,34200,Kits de pruebas rápidas - Antigeno Para Covid-19 (Prueba Rapida) (Nasofaringeo) (Cassete * Tubo Con Doble Tapa * Hisopo Nasal* Solucion Tampon Un Frasco Para 25 Test) 2021-01149,c/u,625,80,NA,NA,NA,NA,625,80,NA,Contratado,Cronograma 0
covid,21-0411-00-1143843-1-1,Corporacion Del Seguro Social Militar - Cossmil,Bienes,CD,Adquisicion De Medicamentos Para Pacientes Covid-19 Zinc 20mg/5ml,Contratado,No,2021-06-18,2021-06-15,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0411-00-1143843-1-1,Tania Mamani Aliaga (Telf: 2900071),NA,NA,NA,NA,NA,La Paz,D.S. 4174 (COVID-19),1,5050161,34200,Suplemento nutricional de zinc - ADQUSICION DE MEDICAMENTOS PARA PACIENTES COVID-19 ZINC 20MG/5ML,JARABE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
covid,21-0422-00-1144209-1-1,Caja Bancaria Estatal De Salud,Bienes,ANPE,Adquisicion De Prendas De Vestir Salud (Covid-19),Contratado,Si,2021-06-23,2021-06-16,1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0422-00-1144209-1-1,Rolando Gabriel Ayllon Vargas (Telf: 2226791),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181),1,4213161,33300,Vestidos de personal médico - MAMELUCOS REUTILIZABLES,UNIDAD,NA,NA,NA,HUANCA HUANCA IVAN EMILIANO,NA,NA,NA,NA,NA,Contratado,Cronograma 0
oxigeno,21-0418-03-1144261-1-1,Caja Petrolera De Salud Departamental Cochabamba,Bienes,CM,Adquisicion Oxigeno Medicinal Estado Liquido,Contratado,No,2021-06-22,2021-06-16,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0418-03-1144261-1-1,Karen Daniela Maida Barron (Telf: 44228260),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181),1,1214190,34200,Oxígeno o - OXIGENO LIQUIDO MEDICINAL,METRO CUBICO,NA,7.5,NA,NA,NA,NA,NA,7.5,NA,Contratado,Cronograma 0
barbijo,21-1301-00-1144558-1-1,Gobierno Autonomo Municipal De Cochabamba,Bienes,CM,Adquisicion De Barbijo Quirurgico,Contratado,No,2021-06-22,2021-06-17,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1301-00-1144558-1-1,Diego Agustin Villarroel Rodriguez (Telf: 4258103- 4425810-4258030),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181),1,4213171,34200,Aislamiento quirúrgico o máscaras quirúrgicas - barbijo quirurgico,pieza,NA,0.5,NA,NA,NA,NA,NA,0.25,NA,Contratado,Cronograma 0
covid,21-0046-00-1144560-1-1,Ministerio De Salud Y Deportes,Servicios Generales,CM,Servicio De Serigrafiado En Bolsas Ecologicas De Prevencion Cancer De Mama - Covid 19,Contratado,No,2021-06-22,2021-06-17,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-00-1144560-1-1,Danny David Ontiveros Soliz (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181),1,8214150,25500,Servicios de diseño de serigrafía - SERVICIO DE SERIGRAFIADO EN BOLSAS ECOLOGICAS DE PREVENCION CANCER DE MAMA - COVID 19,PIEZA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
covid,21-0423-00-1144535-1-1,Caja De Salud De Caminos Y Ramas Anexas,Bienes,CM,Compra De Pruebas De Elisa Para Covid-19 - Regional Cochabamba,Contratado,No,2021-06-22,2021-06-17,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0423-00-1144535-1-1,Erick Jurgen Vargas Ortiz (Telf: 2916539),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181),1,4111582,34200,Accesorios o suministros para analizadores de inmunología - ELISA CORONAVIRUS IgG,KIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
covid,21-1517-00-1144260-1-1,Gobierno Autonomo Municipal De Cotagaita,Bienes,ANPP,Implementación De Insumos Y Equipos De Bioseguridad Para Las U.E. Del Municipio (Covid-19) (Adquisición De Materiales De Limpieza E Insumos De Bioseguridad Para Las U.E. Del Municipio De Cotagaita 'Covid-19' Gestión 2021),Contratado,Si,2021-06-30,2021-06-17,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Resolución/Nota/Documento que autorice la Ampliacion 6.Carta de desistimiento/Carta notariada 7.Res. de Desierta (nota) 8.Informe de la Comision/Responsable de Evaluacion 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 100-E 4.FORM 180 5.FORM 170 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1517-00-1144260-1-1,Obed Isai Copa Apaza (Telf: 06949155),NA,NA,-,NA,NA,Potosi,NB-SABS (D.S.0181),1,4618150,39100,Guantes de protección - Guantes Domesticos,Pares,167,10,NA,ARMATA SILVAY RUBEN,6,NA,167,6,NA,Contratado,Cronograma 1
covid,21-0046-31-1144366-1-1,Seguro Social Universitario Santa Cruz,Bienes,CD,Adquisicion Compra Directa De Medicamentos Para Covid-19 De La Liname 2018-2020 (Heparina 40mg - 60mg) Oc.355-2021,Contratado,No,2021-06-22,2021-06-17,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-31-1144366-1-1,Liliana Montero Barboza (Telf: 3392827),NA,NA,-,NA,NA,Santa Cruz,D.S. 4174 (COVID-19),1,5113160,34200,Heparina - HEPARINA BAJO PESO MOLECULAR 40MG,40 MG,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
covid,21-0046-31-1144403-1-1,Seguro Social Universitario Santa Cruz,Bienes,CD,Adquisicion Compra Directa De Medicamentos Para Covid-19 De La Liname 2018-2020 (Imipenem+Cilastina Y Meropenem) Oc.356-2021,Contratado,No,2021-06-22,2021-06-17,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-31-1144403-1-1,Liliana Montero Barboza (Telf: 3392827),NA,NA,-,NA,NA,Santa Cruz,D.S. 4174 (COVID-19),1,5128460,34200,Meropenem - MEROPENEM 500MG,500MG,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
oxigeno,21-0417-04-1143132-1-2,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPP,Oxigeno Liquido Medicinal,Contratado,Si,2021-06-30,2021-06-17,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Sustento de Financiamiento 7.Sustento Técnico 8.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1143132-1-2,Boris Javier Alarcon Hinojosa (Telf: 4234378),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181),1,1214190,34200,Oxígeno o - OXIGENO LIQUIDO MEDICINAL,KG,NA,NA,NA,NITROX SRL,NA,NA,NA,NA,NA,Contratado,Cronograma 0
barbijo,21-0046-00-1144842-1-1,Ministerio De Salud Y Deportes,Bienes,CM,"Adquisición Barbijos, Guantes Y Gorros  De Bioseguridad  Para Las Oficinas Departamentales De Cochabamba ,Tarija Y Santa Cruz  Del Programa Bono Juana Azurduy",Contratado,No,2021-06-24,2021-06-18,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-00-1144842-1-1,Jhaneth Liquitaya Martinez (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181),1,4213160,34200,Cobertores de barba para personal médico - BARBIJO QUIRURGICO (CAJA POR 25 UNIDADES),CAJA,NA,15,NA,NA,NA,NA,NA,10,NA,Contratado,Cronograma 0
covid,21-1317-00-1142973-1-3,Gobierno Autonomo Municipal De San Benito (Villa Jose Quintin Mendoza),Bienes,ANPE,Compra De Pruebas Rapidas Para La Prevencion Y Control De Covid-19 Para El Municipio De San Benito,Contratado,Si,2021-06-25,2021-06-18,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion/Documento de Cancelacion 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 100-E 3.FORM 170 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1317-00-1142973-1-3,Jose Antonio Requiz Fuentes (Telf: 4579146),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181),1,4110410,34200,Lancetas - Lancetas,Caja,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cancelado,Cronograma 0
covid,21-1201-00-1144817-1-1,Gobierno Autonomo Municipal De La Paz,Servicios Generales,ANPE,Servicio De Alimentacion Hospitalaria - Hospital Municipal Cotahuma (Covid-19) Gestion 2021,Contratado,No,2021-06-25,2021-06-18,1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1201-00-1144817-1-1,Melissa Soledad Flores Bustamante (Telf: 2650000),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181),1,8515160,31140,Servicios de programación de la nutrición - SERVICIO DE ALIMENTACION HOSPITALARIA - HOSPITAL MUNICIPAL COTAHUMA (COVID-19) GESTION 2021 (SEGUN ESPECIFICACIONES,SERVICI O,NA,NA,NA,CASTAÑETA CUSI JUAN PABLO,NA,NA,NA,NA,NA,Contratado,Cronograma 0
oxigeno,21-0902-21-1144688-1-1,Hospital De Clinicas,Bienes,ANPP,Adquisicion De Oxigeno Medicinal Gas 99% Y Oxigeno Medicinal Liquido Para El Hospital De Clinicas,Contratado,Si,2021-06-30,2021-06-18,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva 7.Acta o informe de recepcion definitiva 8.Acta o informe de recepcion definitiva 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0902-21-1144688-1-1,Juan Pumarino Mendoza (Telf: 2245059),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181),1,1214190,34200,Oxígeno o - Oxigeno medicinal gas 99%,M3,NA,NA,NA,3 H INDUSTRIALES S.R.L.,NA,NA,NA,NA,NA,Contratado,Cronograma 0
coronavirus,21-0423-00-1145033-1-1,Caja De Salud De Caminos Y Ramas Anexas,Bienes,CM,Compra De Medicamentos Varios Coronavirus - Regional La Paz,Contratado,No,2021-06-25,2021-06-22,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0423-00-1145033-1-1,Denis Arturo Apaza Chuquimia (Telf: 2916539),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181),1,5138170,34200,Acetaminofén o paracetamol - ANTIGRIPAL (PARACETAMOL + ANTIHISTAMINICO + VASOCONSTRICTOR CON O SIN CAFEINA) SEGUN DISPONIBILIDAD,COMPRI MIDO,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
covid,21-1201-00-1145043-1-1,Gobierno Autonomo Municipal De La Paz,Bienes,CM,Adquisicion De Imipenem Mas Cilastatina Para Pacientes Covid-19 Del Hospital Municipal Cotahuma Gestion 2021,Contratado,No,2021-06-25,2021-06-22,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1201-00-1145043-1-1,Melissa Soledad Flores Bustamante (Telf: 2650000),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181),1,5128490,34200,Cilastatina / imipenem - IMIPENEM + CILASTATINA 500 MG + 500 MG [J0150],INYECTA BLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
covid,21-1201-00-1144847-1-1,Gobierno Autonomo Municipal De La Paz,Bienes,CM,Adquisicion De Cartuchos Cg4 De Gasometrias Para Pacientes Covid-19 Del Hospital Municipal Cotahuma Gestion 2021,Contratado,No,2021-06-25,2021-06-22,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1201-00-1144847-1-1,Melissa Soledad Flores Bustamante (Telf: 2650000),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181),1,4114192,39800,"Gases de sangre (pco2, po2) y sistema de prueba de ph de sangre - CARTRIDGE CG4 (CJA.X 25 UNIDADES) PARA EQUIPO DE GASOMETRIA",CAJA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
alcohol,21-0411-00-1145342-1-1,Corporacion Del Seguro Social Militar - Cossmil,Bienes,CM,Adquisicion De Alcohol 96% Para Cabina De Desinfeccion Del Hospital Militar No 2 Macro Regional Santa Cruz,Contratado,No,2021-06-28,2021-06-23,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0411-00-1145342-1-1,Fabiola Del Carmen Gonzales Lavadenz (Telf: 2900071),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181),1,1219160,34200,Solventes de alcohol - ALCOHOL 96% PARA CABINA DE DESINFECCION,LITRO,200,150,NA,NA,NA,NA,200,146,NA,Contratado,Cronograma 0
