cuce,numero,codigo_unspsc,objeto_de_gasto,descripcion_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razon_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado,cronograma
20-1330-00-1099486-1-1,15,4112000,43400,CANASTILLOS,pza,41,50,2050,,,,41,50,2050,Contratado,
20-1330-00-1099486-1-1,16,4110000,43400,CASILLERO DE   UN CUERPO DE 2 COMPARTIMIENTOS,pza,3,2400,7200,,,,3,2400,7200,Contratado,
20-1330-00-1099486-1-1,17,4110000,43400,Plastilina para tubos de hematocrito,pza,1,70,70,,,,1,70,70,Contratado,
20-1330-00-1099486-1-1,18,4110000,43400,REFRIGERADOR A +4 C CON CONGELADOR QUE PERMITA OBTENER UNA TEMPERATURA IGUAL O INFERIOR A -18C,pza,1,6000,6000,,,,1,6000,6000,Contratado,
20-1330-00-1099486-1-1,19,4110000,43400,Tips amarillos,pza,1,130,130,,,,1,130,130,Contratado,
20-1330-00-1099486-1-1,20,4110000,43400,BAÑO MARÍA CON TEMPERATURA REGULABLE,pza,1,12000,12000,,,,1,12000,12000,Contratado,
20-1330-00-1099486-1-1,21,4110000,43400,CENTRIFUGA PARA MICRO HEMATOCRITO,pza,1,18000,18000,,,,1,18000,18000,Contratado,
20-1330-00-1099486-1-1,22,4110000,43400,ESTERILIZADOR ELÉCTRICO DE MESA SECO 30 LITROS,pza,1,10300,10300,,,,1,10300,10300,Contratado,
20-1330-00-1099486-1-1,23,4110000,43400,ESTANTE TIPO MECANO,pza,5,1000,5000,,,,5,1000,5000,Contratado,
20-1330-00-1099486-1-1,24,4110000,43400,Reloj  cronometro de intervalos de tres tiempos,pza,1,580,58000.1,Unnamed: 0,1,2,100.1,58000.2,58000.3,Contratado,
20-1330-00-1099486-1-1,25,4110000,43400,CENTRIFUGA PARA TUBOS MACROCENTRIFUGA,pza,1,22000,22000,,,,1,22000,22000,Contratado,
20-1330-00-1099486-1-1,26,4110000,43400,"JUEGO DE PIPETAS  MICRO AUTOMÁTICAS DE 10UL, 20 UL, 25UL, 50 UL, 100UL, 500UL, 1000UL",pza,1,7800,7800,,,,1,7800,7800,Contratado,
20-1330-00-1099486-1-1,27,4110000,43400,ANALIZADOR HEMATOLÓGICO,pza,1,55000,55000,,,,1,55000,55000,Contratado,
20-1330-00-1099486-1-1,28,4110000,43400,Cámara de Neubauer,pza,1,1100,1100,,,,1,1100,1100,Contratado,
20-1330-00-1099486-1-1,29,4112000,43400,VITRINA PARA ALMACEN CECO,pza,12,2800,33600,,,,12,2800,33600,Contratado,
20-1330-00-1099486-1-1,30,4110000,43400,SILLA GIRATORIA DE ACIENTO ALTO,pza,1,800,800,,,,1,800,800,Contratado,
20-1330-00-1099486-1-1,31,4110000,43400,Soporte para tubos de eritro sedimentación,pza,1,420,420,,,,1,420,420,Contratado,
20-1330-00-1099486-1-1,32,4112000,43400,"AGITADOR TIPO VORTEX, MEZCLADOR DE TUBOS",pza,3,2800,8400,,,,3,2800,8400,Contratado,
20-1330-00-1099486-1-1,33,4110000,43400,TABURETES,pza,6,180,1080,,,,6,180,1080,Contratado,
20-1330-00-1099486-1-1,34,4110000,43400,Tubos de hemolisis 10 ml,pza,1,200,200,,,,1,200,200,Contratado,
20-1330-00-1099486-1-1,35,4110000,43400,Tubos de pendorf,pza,1,140,140,,,,1,140,140,Contratado,
20-1330-00-1099486-1-1,36,4110000,43400,Contador diferencial de 5 dígitos,pza,2,2400,4800,,,,2,2400,4800,Contratado,
20-1330-00-1099486-1-1,37,4110000,43200,REFRIGERADOR,pza,1,6300,6300,,,,1,6300,6300,Contratado,
20-1330-00-1099486-1-1,38,4110000,43400,"MICROSCOPIO BINOCULAR CON OBJETIVOS X10, X40 Y X100 Y MICRÓMETRO CALIBRADO PARA COPRO- PARASITOLOGÍA",pza,1,15000,15000,,,,1,15000,15000,Contratado,
20-1330-00-1099486-1-1,39,4110000,43400,VITRINA  MEDIANO,pza,2,2500,5000,,,,2,2500,5000,Contratado,
20-1330-00-1099486-1-1,40,4110000,43400,SILLA PARA TOMA DE MUESTRA,pza,1,2500,2500,,,,1,2500,2500,Contratado,
20-1330-00-1099486-1-1,41,4110000,43400,Tips azules,pza,1,145,145,,,,1,145,145,Contratado,
20-1330-00-1099486-1-1,42,4110000,43400,"Tips pequeños de 0,1-10 ul",pza,1,100,100,,,,1,100,100,Contratado,
20-1330-00-1099486-1-1,43,4110000,43400,Porta tips para tips azules,pza,1,180,180,,,,1,180,180,Contratado,
20-1330-00-1099486-1-1,44,4112000,43400,TARIMA PARA REFRIGERADOR,pza,19,190,3610,,,,19,190,3610,Contratado,
20-1330-00-1099486-1-1,45,4219000,43700,ESTABILIZADOR PARA EQUIPOS REFRIGERADORES,pza,19,400,7600,,,,19,400,7600,Contratado,
20-1330-00-1099486-1-1,46,4219000,43400,TERMOS PARA VACUNAS,pza,3,720,2160,,,,3,720,2160,Contratado,
20-1330-00-1099486-1-1,47,4110000,43400,VITRINA,pza,4,4000,16000,,,,4,4000,16000,Contratado,
20-1330-00-1099486-1-1,48,4110000,43400,ESCRITORIO TIPO SECRETARIAL,pza,4,2000,8000,,,,4,2000,8000,Contratado,
20-1330-00-1099486-1-1,49,4110000,43400,Porta tips para tips amarillos,pza,1,180,180,,,,1,180,180,Contratado,
20-1330-00-1099486-1-1,50,4110000,43400,Set de 8 gradillas de 30 tubos,pza,1,100,100,,,,1,100,100,Contratado,
21-0146-00-1133889-1-1,1,2411220,34500,Conjunto pulverizador - FRASCO ATOMIZADOR  Y/O PULVERIZADOR,GLB,3500,80,28000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,Cronograma 0
21-0146-00-1133889-1-1,2,4229680,39400,Instrumentos quirúrgicos generales - OXIMETRO DE PULSO,GLB,10000,1600,16000,EQUIPOS Y SERVICIOS CISE S.R.L.,800,8000,10000,800,8000,Contratado,Cronograma 0
21-0146-00-1133889-1-1,3,4213171,39400,Aislamiento quirúrgico o máscaras quirúrgicas - BARBIJOS QUIRURGICOS,GLB,3500,400,140000,TERRAZAS RIVAS MIGUEL ANGEL,130,45500,3500,130,45500,Contratado,Cronograma 0
21-0146-00-1133889-1-1,4,4213161,33300,Escudos o viseras para el personal médico - PROTECTOR FACIAL TIPO LENTE,GLB,3500,130,45500,,,,,,,Las propuestas no cumplieron aspectos,Cronograma 0
21-0146-00-1133889-1-1,5,4111222,39400,Termómetro infrarrojo - TERMOMETRO,GLB,10000,1990,19900,TERRAZAS RIVAS MIGUEL ANGEL,910,9100,1000,910,9100,Contratado,
21-0146-00-1133889-1-1,6,1235210,39100,Alcoholes o sus sustitutos - ALCOHOL,GLB,7000,110,77000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-1606-00-1048986-0-E,1,4217000,39400,BARBIJO CON FILTRO,PIEZA,100,,,INDUBRAS BOLIVIA S.R.L,55,5500,100,55,5500,Contratado,Cronograma
20-1606-00-1048986-0-E,2,4217000,39400,BARBIJO SIN FILTRO,PIEZA,2500,,,INDUBRAS BOLIVIA S.R.L,45,112500,2500,45,112500,Contratado,Cronograma
20-1606-00-1048986-0-E,3,4217000,39400,LENTES DE PROTECCION,PIEZA,700,,,INDUBRAS BOLIVIA S.R.L,30,21000,700,30,21000,Contratado,Cronograma
20-1508-00-1048342-0-E,1,4213000,39400,PROTECTOR TIPO OVEROL DE TELA POLIPROPILENO LAVABLE DE TRES PIEZAS,PZA,100,,,PRIMITIVA PLAZA LOMAR,195,19500,100,195,19500,Contratado,Cronograma
20-1508-00-1048342-0-E,2,4213000,39400,OVEROL COMPLETO PARA FUMIGACION,PZA,29,,,PRIMITIVA PLAZA LOMAR,175,5075,29,175,5075,Contratado,Cronograma
21-0025-00-1140805-1-1,1,8016150,26990,Servicios audiovisuales - SERVICIO DE ELABORACIÓN DE UN AVISO AUDIOVISUAL Y UN AUDIO SOBRE REACTIVACION ECONOMICA EN TIEMPO DE PANDEMIA COVID 19,SERVICI O,1,40000,40000,,,,1,39999,39999,Contratado,Cronograma 0
20-1606-00-1048167-0-E,1,4713000,39100,DESINFECTANTE,PIEZA,4000,,,RAMIREZ YUCRA DE GUTIERREZ PAULINA,6.5,26000,4000,6.5,26000,Contratado,Cronograma
20-1302-00-1051576-0-E,1,4110000,43400,"COMPRA DE ANALIZADOR AUTOMATICO DE QUIMICA SANGUINEA PARA LA PREVENCION, CONTROL Y ATENCION DE LA EMERGENCIA DE SALUD PUBLICA DE IMPORTANCIA INTERNACIONAL ?PROVOCADA POR EL CORONAVIRUS (COVID-19)",UNIDAD,1,,,SUAREZ ARANIBAR GABRIELA,230000,230000,1,230000,230000,Contratado,Cronograma
20-1312-00-1040417-0-E,1,2110000,43700,MOTO FUMIGADORA DE ALTA PRESION DE 25 LITROS MARCA: KAWASHIMA,EQUIPO,50,,,GARCIA COLQUE HERNAN,3750,187500,50,3750,187500,Contratado,Cronograma
20-1501-00-1086718-1-1,1,5019000,31140,FIDEO (PAQUETE DE 20 UNIDADES *400 G),PAQUET E,64971,530,3443463,,,,64971,490,3183579,Contratado,Cronograma 0
20-1501-00-1086718-1-1,2,5019000,31140,GRANOLA (BOLSA 500G),BOLSA,64971,150,974565,,,,64971,135,877108.5,Contratado,Cronograma 0
20-1501-00-1086718-1-1,3,5019000,31140,GALLETA (BOLSA 1 KG),BOLSA,64971,204,1325408.4,,,,64971,175,1136992.5,Contratado,Cronograma 0
20-1501-00-1086718-1-1,4,5016000,31140,"AZÚCAR (BOLSA 11,5 KG)",ARROBA,64971,405,2631325.5,,,,64971,403,2618331.3,Contratado,Cronograma 0
20-1501-00-1086718-1-1,5,5019000,31140,"ARROZ (BOLSA 11,5 KG)",ARROBA,64971,745,4840339.5,,,,,,,Declarado Desierto por Desistimiento,Cronograma 0
20-1501-00-1086718-1-1,6,5019000,31140,LECHE ENTERA EN POLVO INSTANTÁNEA (LATA DE 760 G),LATA,64971,390,2533869,,,,,,,Declarado Desierto por Desistimiento,Cronograma 0
20-1501-00-1086718-1-1,7,5015000,31140,ACEITE VEGETAL (BOTELLA 900 ML),BOTELLA,389826,960,3742329.6,Unnamed: 0,1,2,389826,9601,3742329.6,Contratado,
21-0417-06-1151309-1-1,1,4213160,34200,Cobertores de barba para personal médico - BARBIJO-N 95,PIEZA,1000,320,32000,,,,1000,100,10000,Contratado,Cronograma 0
20-1801-00-1042541-0-E,1,5016000,31150,ADQUISICION DE AZUCAR PARA LA IMPLEMENTACION DE LA CANASTA SOLIDARIA D.S. 4214 AMPLIACION DE LA CUARENTENA,GLOBAL,1,,,INGENIO AZUCARERO GUABIRA SA,27380,27380,1,27380,27380,Contratado,Cronograma
20-1301-00-1044783-0-E,1,4231000,34500.0,CONTENEDOR DE PLASTOFORMO,PIEZA,400,,,MANZANO BUERGO GRACE PAMELA,40,16000,,,,Contratado,Cronograma
20-1301-00-1044783-0-E,2,4231000,34500.0,COOLER PARA TRANSPORTE PEQUEñO,PIEZA,50,,,MANZANO BUERGO GRACE PAMELA,280,14000,,,,Contratado,Cronograma
20-1301-00-1044783-0-E,3,4231000,34500.0,PACK PEQUEñO DE CONGELACION,PIEZA,99,,,MANZANO BUERGO GRACE PAMELA,25,2475,,,,Contratado,Cronograma
21-0902-43-1178400-1-1,1,1214190,34200,Oxígeno o - OXIGENO,GAS,27777,18,499986,PRAXAIR BOLIVIA S.R.L.,17.99,499708.23000000004,27777,17.99,499708.23000000004,Contratado,Cronograma 0
20-4601-03-1075710-1-1,1,5310000,33300,Trajes protectores categoría 3 (overol de bioseguridad desechable),PIEZA,1500,100,150000,CAMPO NUEVO LTDA.,97,145500,1500,97,145500,Contratado,Cronograma 0
20-4601-03-1075710-1-1,2,5310000,33300,Trajes protectores categoría 3 (overol de bioseguridad reutilizable),PIEZA,2200,150,330000,CAMPO NUEVO LTDA.,140,308000,2200,140,308000,Contratado,Cronograma 0
20-4601-03-1075710-1-1,3,5310000,33300,Gafas de Protección,PIEZA,1500,30,45000,CAMPO NUEVO LTDA.,30,45000,1500,30,45000,Contratado,Cronograma 0
20-0417-07-1039349-2-1,1,4214000,34200,PROVISION DE OXIGENO MEDICINAL PARA LOS PACIENTES DE LS DISTRITAL RIBERALTA,TUBO,70000,3500,245000,ACME INVERSIONES SRL,2900,203000,7000,2900,203000,Contratado,Cronograma 0
20-0417-09-1034965-1-1,1,4214000,34200,1500 PZA. BATAS PARA AISLAMIENTO DESCARTABLES; 2000 PZA. BARBIJOS SIN FILTRO N95; 1500 PZA. LENTES DE PROTECCIÓN-ANTIPARRA; 1500 PZA. OVEROL TYVECK; 50000 PZ,GLOBAL,1,235900,235900,DISPROMED SRL.,235900,235900,1,235900,235900,Contratado,Cronograma 0
20-1531-00-1082272-2-1,1,4214000,39400,PREVENCIÓN CONTROL Y ATENCIÓN DEL CORONAVIRUS   (Adquisición Equipamiento),GBL,1,610660,610660,ZEGARRUNDO VILLARROEL JOSE EDUARDO,610020,610020,1,610020,610020,Contratado,Cronograma 0
21-0906-03-1135029-1-1,1,1214190,34200,Oxígeno o - OXIGENO MEDICINAL,GAS,500,100,50000,,,,500,100,50000,Contratado,Cronograma 0
20-0906-29-1082373-1-2,1,1015000,31300,SEMILLA DE ZANAHORIA VAR. ALTIPLANICA,SOBRE (GR),5000,1700,8500,RIVERA HOYOS PRESENTACION,1400,7000,500,1400,7000,Contratado,Cronograma 0
20-0906-29-1082373-1-2,2,1015000,31300,SEMILLA DE CEBOLLA VAR. MIZQUEÑA SANJUANINA,SOBRE (GR),5000,2100,10500,RIVERA HOYOS PRESENTACION,2000,10000,500,2000,10000,Contratado,Cronograma 0
20-0906-29-1082373-1-2,3,1015000,31300,SEMILLA DE BROCOLI VAR. AVENGER,SOBRE,4000,5500,22000,RIVERA HOYOS PRESENTACION,5450,21800,400,5450,21800,Contratado,Cronograma 0
20-0906-29-1082373-1-2,4,1015000,31300,SEMILLA LECHUGA VAR. WALDMANNS GREEN,LIBRA,3700,5500,20350,RIVERA HOYOS PRESENTACION,4900,18130,370,4900,18130,Contratado,Cronograma 0
20-0906-29-1082373-1-2,5,1015000,31300,SEMILLA DE PIMENTON VAR. ARISTOTELES,SOBRE,7000,6250,43750,RIVERA HOYOS PRESENTACION,5100,35700,700,5100,35700,Contratado,Cronograma 0
20-0906-29-1082373-1-2,6,1015000,31300,SEMILLA ZAPALLO VAR. FLORENZA,LIBRA,3500,3000,10500,RIVERA HOYOS PRESENTACION,2500,8750,350,2500,8750,Contratado,Cronograma 0
20-0906-29-1082373-1-2,7,1015000,31300,SEMILLA DE TOMATE VAR. NATIVO,SOBRE,8000,8000,64000,RIVERA HOYOS PRESENTACION,7000,56000,800,7000,56000,Contratado,Cronograma 0
20-0906-29-1082373-1-2,8,1015000,31300,SEMILLA COLIFLOR VAR. CASA BLANCA,SOBRE,2600,4900,12740,RIVERA HOYOS PRESENTACION,4700,12220,260,4700,12220,Contratado,Cronograma 0
20-1406-00-1073798-1-1,1,5310000,33300,ADQUISICION DE MAMELUCOS LAVABLES PARA LA PREVENCION DE CORONAVIRUS EN LOS CENTROS DE SALUD Y SECTORES DEL MUNICIPIO DE HUANUNI,PZA,780,50,39000,,,,780,48,37440,Contratado,Cronograma 0
20-1342-00-1089142-1-1,1,5019000,31300,DOTACION DE CANASTA ESTUDIANTIL SOLIDARIO POST PANDEMIA COVID-19,GLB,100,347251,347251,UGARTE LLAMPA NITZA FLORINDA,346961.2,346961.2,10,346961.2,346961.2,Contratado,Cronograma 0
20-0310-00-1042785-0-E,1,4213000,33300,ADQUISICION DE BARBIJOS REUTILIZABLES,PIEZA,550,,,MONTANO BUTRON JORGE OSVALDO,40.5,22275,550,40.5,22275,Contratado,Cronograma
20-0046-00-1039039-0-E,1,4214000,43400,TUBOS DE OXIGENO CON MANOMETRO,PIEZA,22,,,TORREZ TICONA ROBERTO CARLOS,2300,50600,22,2300,50600,Contratado,Cronograma
20-0903-02-1075150-1-1,1,5019000,31150,"ALIMENTACION (DESAYUNO, MERIENDA A.M., ALMUERZO, MERIENDA P.M., CENA)",RACIONE S,500,57.5,28750,,,,364,57.5,20930,Contratado,Cronograma 0
20-1115-00-1045156-0-E,1,4219000,34200,ADQUISICION DE BARBIJOS DESCARTABLES PARA EL HOSPITAL SAS Y PUESTOS DE CONTROL DEL MUNICIPIO DE MONTEAGUDO,CAJA X50,165,,,LORA CAMARGO IVANNA JIMENA,300,49500,165,300,49500,Contratado,Cronograma
20-1604-00-1096755-1-1,1,4214000,34200,BATA DESECHABLE DE USO MEDICO,pieza,3000,27,81000,,,,3000,23,69000,Contratado,Cronograma 0
20-1604-00-1096755-1-1,2,5310000,34200,EQUIPO DE PROTECCION PERSONAL ? (TALLA XL),pieza,450,80,36000,,,,450,72,32400,Contratado,Cronograma 0
20-1604-00-1096755-1-1,3,4214000,34200,"Guantes quirúrgicos color blanco natural, alta sensibilidad para la piel, puño reforzado con orilla, bajo norma de calidad. Numero: 6",par,4000,3.3,13200,,,,4000,3.15,12600,Contratado,Cronograma 0
20-1604-00-1096755-1-1,4,5310000,34200,CUBRE CALZADOS DESCARTABLES  gramaje PP15gr. O más.,pieza,10000,0.5,5000,,,,10000,0.49,4900,Contratado,Cronograma 0
20-1604-00-1096755-1-1,5,4217000,34200,RESPIRADOR DESCARTABLE N95 2730 SIN VALVULA,pieza,3000,37.5,112500,,,,3000,30,90000,Contratado,Cronograma 0
20-1604-00-1096755-1-1,6,5310000,34200,EQUIPO DE PROTECCION PERSONAL ? (TALLA XXL),pieza,500,80,40000,,,,500,72,36000,Contratado,Cronograma 0
20-1604-00-1096755-1-1,7,5310000,34200,"EQUIPO DE PROTECCION PERSONAL ?EPP CON CAPUCHA Y ELASTICOS, EMBALADO INDIVIDUAL CON COSTURA SENCILLA. ( TALLA XL) CON FRANJAS CON PROTECCION DEL 99.99%.",pieza,1000,150,150000,,,,1000,140,140000,Contratado,Cronograma 0
20-1604-00-1096755-1-1,8,4214000,34200,"Guantes quirúrgicos color blanco natural, alta sensibilidad para la piel, puño reforzado con orilla, bajo norma de calidad. Numero: 7",par,4000,3.3,13200,,,,4000,2.3,9200,Contratado,Cronograma 0
20-1604-00-1096755-1-1,9,5121000,34200,ALCOHOL ETILICO de 70% uso medicinal,pieza,600,17.5,10500,,,,600,17.5,10500,Contratado,Cronograma 0
20-1604-00-1096755-1-1,10,4213000,34200,BARBIJOS DESCARTABLES o Respirador cubre boca de 3 pliegues con metal,pieza,10000,0.5,5000,,,,10000,0.44,4400,Contratado,Cronograma 0
21-0417-06-1158864-1-1,1,4110631,34200,Kits de reacción en cadena de polimerasa transcriptasa inversa rt pcr - RT-PCR COVID -19 IVD,CAJA,3000,11000,330000,VACAFLORES SALINAS ALDO FABIAN,8000,240000,300,8000,240000,Contratado,Cronograma 0
20-1801-00-1073699-1-1,1,4218000,39400,TENSIOMETRO CON ESTETOSCOPIO,UNIDAD,10,350,3500,,,,10,350,3500,Contratado,Cronograma 0
20-1801-00-1073699-1-1,2,4217000,39400,CONECTORES PARA OXIGENO (NIPLE),UNIDAD,10,35,350,,,,10,35,350,Contratado,Cronograma 0
20-1801-00-1073699-1-1,3,4217000,39400,Chatas plásticas,UNIDAD,20,80,1600,,,,20,75,1500,Contratado,Cronograma 0
20-1801-00-1073699-1-1,4,4217000,39400,Pato urinario plástico,UNIDAD,20,75,1500,,,,20,70,1400,Contratado,Cronograma 0
20-1801-00-1073699-1-1,5,4217000,39400,Resucitador Manual Adulto,UNIDAD,2,650,1300,,,,2,650,1300,Contratado,Cronograma 0
20-1801-00-1073699-1-1,6,4217000,39400,EQUIPO DE CURACION,KIT,10,1700,17000,,,,10,1300,13000,Contratado,Cronograma 0
20-1801-00-1073699-1-1,7,4217000,39400,CAJA DE SUTURA,KIT,5,1600,8000,,,,5,1500,7500,Contratado,Cronograma 0
20-1801-00-1073699-1-1,8,4217000,39400,UMIDIFICADOR,UNIDAD,10,180,1800,,,,10,120,1200,Contratado,Cronograma 0
20-1801-00-1073699-1-1,9,4217000,39400,Mascarillas p/ Adultos,UNIDAD,12,60,720,,,,12,60,720,Contratado,Cronograma 0
20-1801-00-1073699-1-1,10,4217000,39400,Riñonera Metálica,UNIDAD,10,170,1700,,,,10,160,1600,Contratado,Cronograma 0
20-1801-00-1073699-1-1,11,4218000,39400,GLUCOMETRO COMPLETO,KIT,5,800,4000,,,,5,800,4000,Contratado,Cronograma 0
20-1801-00-1073699-1-1,12,4217000,39400,Tambor Metálico Mediano,UNIDAD,5,650,3250,,,,5,650,3250,Contratado,Cronograma 0
20-1801-00-1073699-1-1,13,4217000,39400,Charola Metálicas  Medianas,UNIDAD,4,290,1160,,,,4,290,1160,Contratado,Cronograma 0
20-1801-00-1073699-1-1,14,4218000,39400,Laringoscopio,UNIDAD,2,3800,7600,,,,2,3200,6400,Contratado,Cronograma 0
20-1801-00-1073699-1-1,15,4218000,39400,Oxímetro de Pulso,UNIDAD,5,230,1150,,,,5,220,1100,Contratado,Cronograma 0
20-1801-00-1073699-1-1,16,4217000,39400,Tambor Metálico Pequeño,UNIDAD,5,350,1750,,,,5,350,1750,Contratado,Cronograma 0
20-1801-00-1073699-1-1,17,4217000,39400,Resucitador Manual Pediátrico,UNIDAD,1,550,550,,,,1,550,550,Contratado,Cronograma 0
20-1801-00-1073699-1-1,18,4217000,39400,Pinza Aro Grande,UNIDAD,2,250,500,,,,2,250,500,Contratado,Cronograma 0
20-1801-00-1073699-1-1,19,4217000,39400,MANGUERAS DE ASPIRACION,UNIDAD,10,95,950,,,,10,95,950,Contratado,Cronograma 0
20-1801-00-1073699-1-1,20,4217000,39400,Cánulas Nasales (Bigoteras),UNIDAD,28,10,280,,,,28,10,280,Contratado,Cronograma 0
20-1801-00-1073699-1-1,21,4218000,39400,TERMOMETRO DIGITAL,UNIDAD,5,85,425,,,,5,85,425,Contratado,Cronograma 0
20-1801-00-1073699-1-1,22,4217000,39400,Mascara con bolsa reservorio,UNIDAD,15,85,1275,,,,15,75,1125,Contratado,Cronograma 0
20-0417-06-1082931-1-1,1,4111000,34200,PRUEBA RAPIDA PARA COVID-19,CAJA,600,1625,975000,EQUIPOS Y SERVICIOS CISE S.R.L.,737.5,442500,600,737.5,442500,Contratado,Cronograma 1
20-1501-00-1081299-1-1,1,4110000,43400,EQUIPO MEDICO; TIPO TORRE DE LAPAROSCOPIA SE ADJUNTA ESPECIFICACIONES TECNICAS,EQUIPO,1,930000,930000,,,,1,927000,927000,Contratado,Cronograma 0
21-0417-06-1156688-1-1,1,1235220,34200,Aminoácidos o sus derivados - AMINOACIDOS 10% SOLUCION PARENTERAL DE GRAN VOLUMEN SEGUN DISPONIBILIDAD,FRASCO,1000,1615,161500,BIOLATINA S.R.L.,1610,161000,1000,1610,161000,Contratado,Cronograma 0
20-1735-00-1089406-1-1,1,4214000,43400,ULTRASONIDO DE ACCION SUPERFICIAL,EQUIPO,10,6720,6720,,,,10,6720,6720,Contratado,Cronograma 0
20-1735-00-1089406-1-1,2,4214000,43400,ESTIMULADOR TENS,EQUIPO,10,4166,4166,,,,10,4166,4166,Contratado,Cronograma 0
20-1735-00-1089406-1-1,3,4219000,43400,CARRO DE PARO CON DESFIBRILADOR,EQUIPO,10,49989,49989,,,,10,49989,49989,Contratado,Cronograma 0
20-1735-00-1089406-1-1,4,4218000,43400,CONCENTRADOR DE OXIGENO MEDICINAL,EQUIPO,30,10648.8,31946.4,,,,30,7500,22500,Contratado,Cronograma 0
20-1735-00-1089406-1-1,5,4229000,43400,PUPINEL DE 108 LT,EQUIPO,10,40000,40000,,,,10,40000,40000,Contratado,Cronograma 0
20-1735-00-1089406-1-1,6,4218000,43400,MONITOR DE SIGNOS VITALES BASICO,EQUIPO,10,18044.6,18044.6,,,,10,18044.6,18044.6,Contratado,Cronograma 0
20-1735-00-1089406-1-1,7,4218000,43400,MONITOR DE SIGNOS VITALES INTERMEDIO,EQUIPO,20,21866.37,43732.74,,,,20,21866.37,43732.74,Contratado,Cronograma 0
21-0423-00-1104626-1-1,1,5110000,34200,PROPOFOL 10MG/ML,INYECTA BLE,1136,440,49984,,,,1136,440,49984,Contratado,Cronograma 0
20-1601-00-1093785-1-1,1,5310000,33300,GAFAS DE SEGURIDAD,PIEZA,2269,220,49918,,,,2269,130,29497,Contratado,Cronograma 0
21-0901-02-1151455-1-1,1,4213220,34200,Guantes de examen o para procedimientos no quirúrgicos - GUANTES DE LATEX,CAJA DE 100 UNIDADE S,1145,83.5,95607.5,,,,1145,56,64120,Contratado,Cronograma 0
21-1605-00-1129263-1-1,1,4111620,34200,Kits de pruebas rápidas - Pruebas rápidas IGG/IGM,PIEZAS,1500,600,90000,NUÑEZ POPPE MARCELO RAUL,350,52500,1500,350,52500,Contratado,Cronograma 0
21-1605-00-1129263-1-1,2,4111620,34200,Kits de pruebas rápidas - Pruebas rápidas antígena nasal,PIEZAS,1000,800,80000,NUÑEZ POPPE MARCELO RAUL,500,50000,1000,500,50000,Contratado,Cronograma 0
20-1324-00-1046098-0-E,1,4618000,43400,BOTAS DESECHABLES HASTA LA RODILLA,PARES,500,,,LOPEZ FLORES RONALD OCTAVIO,8,4000,500,8,4000,Contratado,Cronograma
20-1324-00-1046098-0-E,2,4618000,43400,BATAS DESECHABLE CON PUñO,PZA,500,,,LOPEZ FLORES RONALD OCTAVIO,30,15000,500,30,15000,Contratado,Cronograma
20-1324-00-1046098-0-E,3,4214000,43400,CAMA MANUAL DE 2 MOVIMIENTOS INCLUYE COLCHON,PZA,1,,,LOPEZ FLORES RONALD OCTAVIO,5350,5350,1,5350,5350,Contratado,Cronograma
20-0902-01-1044196-0-E,1,4219000,34500,PRODUCTOS DE MINERALES NO METALICOS Y PLASTICOS,PIEZAS,2600,,,PGDBOLIVIA S.R.L.,19.14,49764,2600,19.14,49764,Contratado,Cronograma
20-1206-00-1052348-0-E,1,4713000,39100,LOTE N° 2: HERRAMIENTA DE LIMPIEZA Y EQUIPAMIENTO (FUNGIBLE),GLOBAL,1,,,ZEGARRUNDO VILLARROEL JOSE EDUARDO,3960,3960,1,3960,3960,Contratado,Cronograma
20-1206-00-1052348-0-E,2,4711000,34500,LOTE N° 1: MATERIAL DE LIMPIEZA Y EQUIPAMIENTO (FUNGIBLE),GLOBAL,1,,,SERRANO MAMANI VILMA,7912,7912,1,7912,7912,Contratado,Cronograma
20-1206-00-1052348-0-E,3,3911000,39700,LOTE N° 4: MICROONDAS (ACTIVO),GLOBAL,1,,,ZEGARRUNDO VILLARROEL JOSE EDUARDO,2100,2100,1,2100,2100,Contratado,Cronograma
20-1206-00-1052348-0-E,4,4511000,39700,LOTE N° 3: TELEVISORES (ACTIVO),GLOBAL,1,,,INTIMAYTA ROQUE GONZALO,13650,13650,1,13650,13650,Contratado,Cronograma
20-1707-00-1049643-0-E,1,4227000,43400,EQUIPAMIENTO MEDICO COVID19 (1 RESPIRADOR MECANICO PORTATIL 1 RESPIRADOR MECANICO ESTATICO),UNIDAD,1,,,VARGAS CANO REYNALDO GASPAR,200000,200000,1,200000,200000,Contratado,Cronograma
20-0903-00-1041403-0-E,1,3023000,39900,CABINA DE DESINFECCION,PIEZA,10,,,ABIN S.R.L.,4575.9,45759,10,4575.9,45759,Contratado,Cronograma
20-1247-00-1102074-1-1,1,5121000,34200,"Adquisicion De Pruebas Test Pcr Covid - 19, Para 10 Establecimientos De Salud Del Municipio De Mocomoco",global,10,191990,191990,,,,10,186730,186730,Contratado,Cronograma 0
20-0085-00-1042107-0-E,1,4214000,33300,GAFAS PROTECTORAS,PZA,800,,,CLAROS MAYORGA LUIS RICARDO,50,40000,800,50,40000,Contratado,Cronograma
